Data;UF;Cidade;Regiao;CodigoEstacao;Latitude;Longitude;Altitude;ArquivoFonte;Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);Unnamed: 7;Unnamed: 6
20100630.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2010-06-30;25,0;188,4;1007,0;25,5;3,7;0,4;;
20100731.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2010-07-31;22,0;98,4;1006,8;25,5;3,7;0,5;;
20100831.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2010-08-31;15,0;54,2;1006,2;26,5;3,9;0,5;;
20100930.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2010-09-30;12,0;97,2;1004,5;27,0;5,3;0,6;;
20101031.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2010-10-31;15,0;124,2;1004,1;26,8;6,0;0,6;;
20101130.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2010-11-30;18,0;133,4;1003,1;26,0;6,0;0,5;;
20101231.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2010-12-31;25,0;243,6;1002,9;25,3;5,2;0,4;;
20110131.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2011-01-31;27,0;297,8;1003,7;25,1;4,4;0,6;;
20110228.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2011-02-28;23,0;452,8;1004,7;24,9;5,5;0,5;;
20110331.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2011-03-31;22,0;502,4;1004,5;25,3;4,9;0,5;;
20110430.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2011-04-30;28,0;460,2;1005,3;25,2;3,8;0,5;;
20110531.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2011-05-31;30,0;244,4;1005,3;25,5;4,0;0,4;;
20110630.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2011-06-30;22,0;117,6;1006,0;26,0;5,2;0,5;;
20110731.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2011-07-31;22,0;79,2;1006,0;25,9;5,2;0,6;;
20110831.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2011-08-31;13,0;57,6;1006,1;26,2;6,5;0,6;;
20110930.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2011-09-30;12,0;37,4;1005,9;26,5;4,3;0,6;;
20111031.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2011-10-31;12,0;30,4;1003,4;26,3;5,6;0,6;;
20111130.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2011-11-30;24,0;20,2;1003,3;26,3;3,5;0,5;;
20111231.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2011-12-31;29,0;121,8;1003,5;25,9;4,1;0,5;;
20120131.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2012-01-31;28,0;273,0;1004,8;24,9;3,9;0,6;;
20120229.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2012-02-29;13,0;183,2;1004,6;24,7;3,8;0,6;;
20120331.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2012-03-31;26,0;306,4;1005,4;24,9;4,1;0,5;;
20120430.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2012-04-30;22,0;220,8;1005,1;25,4;4,1;0,7;;
20120531.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2012-05-31;26,0;146,0;1005,7;25,7;5,6;0,7;;
20120630.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2012-06-30;27,0;120,8;1006,9;25,5;7,2;0,7;;
20120731.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2012-07-31;27,0;196,0;1006,8;25,0;5,6;0,5;;
20120831.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2012-08-31;16,0;60,6;1006,8;25,6;4,0;0,7;;
20120930.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2012-09-30;18,0;143,2;1006,5;26,0;4,3;0,7;;
20121031.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2012-10-31;13,0;110,0;1003,9;26,7;6,0;0,8;;
20121130.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2012-11-30;11,0;52,2;1003,2;26,8;5,7;0,7;;
20121231.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2012-12-31;21,0;164,0;1003,7;25,4;5,2;0,8;;
20130131.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2013-01-31;26,0;266,8;1005,1;25,6;5,1;0,8;;
20130228.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2013-02-28;27,0;396,4;1004,6;24,9;5,2;0,7;;
20130331.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2013-03-31;26,0;237,6;1005,2;25,6;6,0;0,7;;
20130430.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2013-04-30;28,0;184,8;1005,7;25,6;5,0;0,7;;
20130531.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2013-05-31;23,0;321,4;1006,3;25,3;3,7;0,6;;
20130630.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2013-06-30;21,0;116,4;1006,3;25,9;5,5;0,7;;
20130731.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2013-07-31;24,0;181,6;1007,6;25,0;7,1;0,7;;
20130831.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2013-08-31;24,0;326,4;1006,2;25,5;4,1;0,7;;
20130930.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2013-09-30;17,0;162,6;1005,6;25,9;4,6;0,7;;
20131031.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2013-10-31;14,0;67,8;1004,5;26,7;4,7;0,9;;
20131130.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2013-11-30;16,0;260,8;1003,3;25,9;4,8;0,8;;
20131231.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2013-12-31;17,0;140,2;1004,0;26,2;4,4;0,8;;
20140131.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2014-01-31;26,0;226,8;1005,0;25,6;3,9;0,9;;
20140228.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2014-02-28;28,0;326,0;1004,6;24,9;4,0;0,8;;
20140331.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2014-03-31;26,0;504,0;1005,2;25,4;5,2;0,8;;
20140430.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2014-04-30;30,0;330,0;1005,7;25,4;4,5;0,5;;
20140531.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2014-05-31;30,0;344,4;1005,9;25,5;4,6;0,4;;
20140630.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2014-06-30;21,0;169,8;1006,4;25,7;4,2;0,6;;
20140731.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2014-07-31;24,0;140,6;1008,1;25,2;6,2;0,6;;
20140831.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2014-08-31;15,0;64,0;1006,7;25,9;4,6;0,6;;
20140930.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2014-09-30;8,0;76,4;1005,5;26,8;5,0;0,8;;
20141031.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2014-10-31;20,0;168,4;1005,0;26,0;4,5;0,7;;
20141130.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2014-11-30;13,0;162,6;1003,9;26,1;5,4;0,6;;
20141231.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2014-12-31;16,0;182,4;1004,1;26,3;4,2;0,7;;
20150131.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2015-01-31;26,0;266,4;1005,8;24,9;5,3;0,6;;
20150228.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2015-02-28;20,0;250,8;1005,4;25,5;3,8;0,7;;
20150331.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2015-03-31;24,0;333,0;1005,6;25,2;5,7;0,6;;
20150430.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2015-04-30;24,0;179,6;1005,8;25,7;4,3;0,6;;
20150531.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2015-05-31;26,0;296,6;1006,3;25,6;4,0;0,5;;
20150630.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2015-06-30;22,0;200,0;1007,3;25,4;5,5;0,5;;
20150731.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2015-07-31;21,0;115,8;1007,0;25,5;4,4;0,6;;
20150831.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2015-08-31;12,0;10,4;1005,8;26,7;3,9;0,8;;
20150930.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2015-09-30;3,0;17,4;1004,9;27,8;5,4;0,9;;
20151031.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2015-10-31;11,0;54,6;1004,5;28,0;5,3;1,0;;
20151130.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2015-11-30;13,0;187,6;1003,3;27,1;5,0;0,9;;
20151231.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2015-12-31;11,0;62,4;1004,6;27,2;4,6;0,8;;
20160131.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2016-01-31;11,0;82,2;1004,4;27,7;6,0;1,0;;
20160229.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2016-02-29;26,0;265,2;1004,9;26,3;6,2;1,0;;
20160331.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2016-03-31;26,0;351,2;1006,1;26,3;4,5;0,9;;
20160430.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2016-04-30;24,0;321,4;1005,2;26,1;4,4;0,8;;
20160531.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2016-05-31;28,0;153,6;1006,7;26,2;4,6;0,7;;
20160630.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2016-06-30;24,0;147,0;1008,0;25,5;3,9;0,6;;
20160731.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2016-07-31;20,0;123,0;1007,1;25,7;6,1;0,7;;
20160831.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2016-08-31;16,0;99,0;1006,5;26,4;5,2;0,7;;
20160930.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2016-09-30;19,0;142,0;1006,5;26,1;5,5;0,7;;
20161031.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2016-10-31;9,0;;;27,0;4,4;;;
20161130.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2016-11-30;10,0;;;27,0;3,6;;;
20161231.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2016-12-31;21,0;381,4;1004,4;25,5;5,2;0,6;;
20170131.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2017-01-31;6,0;;;;;;;
20170228.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2017-02-28;;;;25,2;3,7;;;
20170331.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2017-03-31;;;;;3,8;;;
20170430.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2017-04-30;;;;;;;;
20170531.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2017-05-31;;;;;;;;
20170630.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2017-06-30;1,0;;;;;;;
20170731.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2017-07-31;15,0;;1008,3;25,2;5,4;0,7;;
20170831.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2017-08-31;15,0;103,6;1005,8;26,7;5,4;0,7;;
20170930.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2017-09-30;17,0;122,4;1005,6;26,5;5,0;0,6;;
20171031.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2017-10-31;18,0;122,8;1004,2;26,6;6,0;0,7;;
20171130.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2017-11-30;20,0;155,8;1003,0;26,4;4,9;0,6;;
20171231.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2017-12-31;14,0;;1004,0;26,1;3,8;0,5;;
20180131.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2018-01-31;19,0;;1004,6;25,2;4,9;0,7;;
20180228.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2018-02-28;6,0;;;;4,1;;;
20180331.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2018-03-31;6,0;;;;4,6;;;
20180430.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2018-04-30;26,0;245,2;1006,2;25,2;5,6;0,6;;
20180531.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2018-05-31;29,0;284,8;1006,7;25,1;5,7;0,6;;
20180630.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2018-06-30;22,0;248,2;1007,5;25,3;5,7;0,6;;
20180731.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2018-07-31;24,0;155,6;1007,2;25,4;4,1;0,6;;
20180831.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2018-08-31;14,0;87,8;1007,2;25,9;7,3;0,5;;
20180930.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2018-09-30;15,0;139,6;1004,7;26,6;5,9;0,6;;
20181031.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2018-10-31;11,0;45,2;1003,7;27,6;4,2;0,8;;
20181130.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2018-11-30;16,0;356,8;1003,5;26,4;3,6;0,6;;
20181231.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2018-12-31;27,0;352,4;1006,0;25,3;4,7;0,7;;
20190131.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2019-01-31;24,0;328,8;1006,1;25,7;4,1;0,8;;
20190228.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2019-02-28;24,0;307,4;1005,7;25,7;4,0;0,7;;
20190331.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2019-03-31;25,0;251,4;1005,6;26,4;4,4;0,8;;
20190430.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2019-04-30;27,0;311,8;1005,7;26,0;6,0;0,6;;
20190531.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2019-05-31;27,0;361,6;1005,8;25,8;3,6;0,5;;
20190630.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2019-06-30;22,0;176,4;1007,1;25,9;4,6;0,5;;
20190731.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2019-07-31;21,0;123,4;1007,2;25,8;3,6;0,5;;
20190831.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2019-08-31;17,0;94,6;1007,6;26,5;5,1;0,6;;
20190930.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2019-09-30;10,0;162,2;1005,7;26,9;5,3;0,7;;
20191031.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2019-10-31;23,0;154,4;1004,8;25,8;6,9;0,6;;
20191130.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2019-11-30;16,0;176,8;1003,5;26,6;4,1;0,6;;
20191231.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2019-12-31;26,0;350,6;1004,2;25,7;4,0;0,5;;
20200131.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2020-01-31;22,0;185,2;1005,5;26,2;4,6;0,7;;
20200229.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2020-02-29;19,0;157,4;1005,7;26,5;4,7;0,8;;
20200331.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2020-03-31;21,0;291,2;1005,2;26,4;4,8;0,7;;
20200430.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2020-04-30;27,0;413,4;1006,5;25,7;4,5;0,5;;
20200531.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2020-05-31;31,0;407,4;1007,0;25,6;4,8;0,5;;
20200630.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2020-06-30;19,0;;1007,1;25,5;4,9;0,4;;
20200731.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2020-07-31;;;;;3,6;;;
20200831.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2020-08-31;;;;;3,2;;;
20200930.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2020-09-30;;;;;3,6;;;
20201031.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2020-10-31;;;;;;;;
20201130.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2020-11-30;;;;;;;;
20201231.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2020-12-31;;;;;;;;
20210131.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2021-01-31;;;;;;;;
20210228.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2021-02-28;;;;;;;;
20210331.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2021-03-31;;;;;;;;
20210430.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2021-04-30;;;;;;;;
20210531.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2021-05-31;;;;;;;;
20210630.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2021-06-30;;;;;;;;
20210731.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2021-07-31;;;;;;;;
20210831.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2021-08-31;;;;;;;;
20210930.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2021-09-30;11,0;;;;2,3;;;
20211031.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2021-10-31;19,0;430,4;1004,8;25,6;4,0;0,2;;
20211130.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2021-11-30;23,0;177,0;1004,1;25,3;3,8;0,5;;
20211231.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2021-12-31;26,0;423,4;1003,8;25,0;4,1;0,6;;
20220131.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2022-01-31;26,0;171,8;1005,2;24,7;4,8;0,6;;
20220228.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2022-02-28;25,0;280,2;1005,0;24,3;4,9;0,6;;
20220331.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2022-03-31;27,0;378,4;1004,9;24,1;4,4;0,6;;
20220430.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2022-04-30;29,0;385,2;1005,0;24,6;4,6;0,5;;
20220531.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2022-05-31;24,0;312,2;1006,7;24,8;3,4;0,5;;
20220630.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2022-06-30;25,0;201,2;1006,5;24,1;3,3;0,3;;
20220731.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2022-07-31;21,0;100,6;1006,3;25,2;4,9;0,2;;
20220831.0;;RIO URUBU;;A125;-2.6336111;-59.60055555;112.84;dados_A125_M_2008-06-25_2025-08-01.csv;2022-08-31;17,0;94,2;1006,1;25,4;4,5;0,2;;
