MesAno;Regiao;Consumo;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);Estacao;Consumo_clean;MesAno_str;Ano;Mes;lag1;lag12;roll3;Consumo_wins
2022-02;Sudeste;6037501,199999999;1895,0;19687,8;947,7648648648648;23,65478260869565;6,304098360655738;1,478846153846154;verão;6037501,199999999;2022-02;2022;2;5992622,9;6235407,8;5897143,066666667;6037501,199999999
2022-03;Sudeste;6641314,0;1096,0;8668,0;947,7710526315788;24,331666666666667;6,3685039370078735;1,662037037037037;outono;6641314,0;2022-03;2022;3;6037501,199999999;6357289,4;6018264,466666666;6641314,0
2022-04;Sudeste;6255458,600000001;1106,0;8826,8;950,4644067796612;22,7675;6,4488;1,5778761061946904;outono;6255458,600000001;2022-04;2022;4;6641314,0;6390169,4;6223812,7;6255458,600000001
2022-05;Sudeste;5701319,2;1093,0;4164,4;951,2966666666669;19,409016393442624;6,421428571428572;1,6071428571428572;outono;5701319,2;2022-05;2022;5;6255458,600000001;5626107,1;6311424,600000001;5701319,2
2022-06;Sudeste;5493264,2;1050,0;2887,4;951,8098484848484;18,517293233082707;5,734645669291338;1,5008130081300812;inverno;5493264,2;2022-06;2022;6;5701319,2;5549613,0;6199363,933333334;5493264,2
2022-07;Sudeste;5539688,7;637,0;1034,4;953,3515384615384;19,595522388059702;6,342857142857143;1,6878048780487804;inverno;5539688,7;2022-07;2022;7;5493264,2;5404190,2;5816680,666666667;5539688,7
2022-08;Sudeste;5545784,2;753,0;3610,0;953,06328125;19,738636363636363;7,570992366412213;2,1195121951219518;inverno;5545784,2;2022-08;2022;8;5539688,7;5472931,5;5578090,7;5545784,2
2022-09;Sudeste;5694637,8;1213,0;9595,8;952,339393939394;20,828358208955223;6,963432835820896;2,1373015873015877;primavera;5694637,8;2022-09;2022;9;5545784,2;5975072,1;5526245,7;5694637,8
2022-10;Sudeste;5755198,3;1699,0;11460,8;951,6748201438847;23,29136690647482;7,2844444444444445;2,0150375939849625;primavera;5755198,3;2022-10;2022;10;5694637,8;5758806,6;5593370,233333334;5755198,3
2022-11;Sudeste;5951934,4;2137,0;22822,4;950,489781021898;21,837588652482268;7,080434782608696;1,996124031007752;primavera;5951934,4;2022-11;2022;11;5755198,3;5674137,0;5665206,766666667;5951934,4
2022-12;Sudeste;6316137,6;2834,0;35930,8;948,3028169014084;22,83146853146853;6,91021897810219;1,8781954887218049;verão;6316137,6;2022-12;2022;12;5951934,4;6024669,3;5800590,166666667;6316137,6
2023-01;Sudeste;5855814,3;2791,0;35399,2;949,9787234042552;23,353146853146853;6,569924812030075;1,7015503875968991;verão;5855814,3;2023-01;2023;1;6316137,6;5992622,9;6007756,766666667;5855814,3
2023-02;Sudeste;6333220,7;1892,0;18205,4;950,0760869565216;24,33985507246377;6,72093023255814;1,624;verão;6333220,7;2023-02;2023;2;5855814,3;6037501,199999999;6041295,433333333;6333220,7
2023-03;Sudeste;6829244,1;1549,0;12428,2;951,5585185185184;24,216546762589928;6,2697674418604645;1,5327868852459017;outono;6829244,1;2023-03;2023;3;6333220,7;6641314,0;6168390,866666667;6829244,1
2023-04;Sudeste;6388977,100000001;1813,0;14564,0;950,3065693430656;22,236956521739128;5,966141732283465;1,4926829268292685;outono;6388977,100000001;2023-04;2023;4;6829244,1;6255458,600000001;6339426,366666666;6388977,100000001
2023-05;Sudeste;5936084,9;1051,0;4152,4;952,8257352941176;20,02158273381295;5,275590551181103;1,3442622950819672;outono;5936084,9;2023-05;2023;5;6388977,100000001;5701319,2;6517147,3;5936084,9
2023-06;Sudeste;5888541,1;1084,0;3508,6;956,6066666666666;18,68394160583941;5,009160305343512;1,3756097560975609;inverno;5888541,1;2023-06;2023;6;5936084,9;5493264,2;6384768,7;5888541,1
2023-07;Sudeste;5751791,2;958,0;3340,0;955,4576642335766;19,193430656934307;6,3654135338345865;1,6128;inverno;5751791,2;2023-07;2023;7;5888541,1;5539688,7;6071201,033333334;5751791,2
2023-08;Sudeste;5929764,5;1210,0;6780,6;953,4767441860464;21,034074074074077;6,992424242424242;1,7241666666666666;inverno;5929764,5;2023-08;2023;8;5751791,2;5545784,2;5858805,733333333;5929764,5
2023-09;Sudeste;6212348,0;921,0;4191,2;951,8051094890512;23,72919708029197;7,237121212121211;2,00625;primavera;6212348,0;2023-09;2023;9;5929764,5;5694637,8;5856698,933333334;6212348,0
2023-10;Sudeste;6607790,7;1877,0;18217,8;949,3903703703704;24,18646616541353;7,406818181818182;1,9708661417322837;primavera;6607790,7;2023-10;2023;10;6212348,0;5755198,3;5964634,566666666;6607790,7
2023-11;Sudeste;6880970,5;1318,0;11512,2;948,96106870229;25,27925925925926;7,519402985074627;1,9065573770491804;primavera;6880970,5;2023-11;2023;11;6607790,7;5951934,4;6249967,733333334;6880970,5
2023-12;Sudeste;7080334,2;1557,0;14167,0;949,0297101449275;25,463309352517985;7,163503649635036;1,8484375;verão;7080334,2;2023-12;2023;12;6880970,5;6316137,6;6567036,400000001;6909699,737499994
2024-01;Sudeste;7069135,7;2353,0;29152,6;948,3057553956836;24,57769784172662;6,89776119402985;1,6472868217054264;verão;7069135,7;2024-01;2024;1;7080334,2;5855814,3;6856365,133333334;6909699,737499994
2024-02;Sudeste;6886915,4;2025,0;18524,8;950,0037037037036;24,56962962962963;6,409701492537313;1,5484126984126985;verão;6886915,4;2024-02;2024;2;7069135,7;6333220,7;7010146,8;6886915,4
2024-03;Sudeste;7260102,8;1907,0;19419,4;949,290076335878;24,791044776119403;6,562686567164179;1,501639344262295;outono;7260102,8;2024-03;2024;3;6886915,4;6829244,1;7012128,433333334;6909699,737499994
2024-04;Sudeste;6721232,6;988,0;5480,8;948,9174242424244;23,61439393939394;5,329230769230769;1,4260162601626016;outono;6721232,6;2024-04;2024;4;7260102,8;6388977,100000001;7072051,300000001;6721232,6
2024-05;Sudeste;6872359,899999999;788,0;2819,6;949,4007692307692;22,178030303030305;5,612121212121211;1,4608;outono;6872359,899999999;2024-05;2024;5;6721232,6;5936084,9;6956083,600000001;6872359,899999999
2024-06;Sudeste;6358441,5;586,0;935,4;949,2669354838712;20,324409448818898;5,3712;1,4576271186440677;inverno;6358441,5;2024-06;2024;6;6872359,899999999;5888541,1;6951231,766666666;6358441,5
2024-07;Sudeste;6056892,8;610,0;2146,8;952,1704;19,57936507936508;5,483870967741935;1,5379310344827586;inverno;6056892,8;2024-07;2024;7;6358441,5;5751791,2;6650678,0;6056892,8
2024-08;Sudeste;6140574,899999999;623,0;3389,6;953,5087301587304;20,38702290076336;6,634375;1,802608695652174;inverno;6140574,899999999;2024-08;2024;8;6056892,8;5929764,5;6429231,399999999;6140574,899999999
2024-09;Sudeste;6386658,4;421,0;1611,6;952,769918699187;23,86;7,061290322580645;2,1419642857142858;primavera;6386658,4;2024-09;2024;9;6140574,899999999;6212348,0;6185303,066666666;6386658,4
2024-10;Sudeste;6932032,899999999;1526,0;14739,8;951,406611570248;23,805511811023624;7,229838709677419;2,1166666666666667;primavera;6932032,899999999;2024-10;2024;10;6386658,4;6607790,7;6194708,7;6909699,737499994
2024-11;Sudeste;6532061,5;1800,0;19228,4;949,781746031746;23,319047619047616;6,569354838709677;1,8955752212389376;primavera;6532061,5;2024-11;2024;11;6932032,899999999;6880970,5;6486422,066666666;6532061,5
2024-12;Sudeste;6859871,0;2042,0;23780,8;948,396;24,0801652892562;6,85983606557377;1,7776785714285714;verão;6859871,0;2024-12;2024;12;6532061,5;7080334,2;6616917,600000001;6859871,0
2025-01;Sudeste;7216468,7;2006,0;20427,4;948,5152;24,3376;6,647619047619048;1,6893805309734513;verão;7216468,7;2025-01;2025;1;6859871,0;7069135,7;6774655,133333333;6909699,737499994
2025-02;Sudeste;7288964,4;871,0;6956,6;950,4761904761904;25,2203125;6,165873015873015;1,7640350877192983;verão;7288964,4;2025-02;2025;2;7216468,7;6886915,4;6869467,066666667;6909699,737499994
2025-03;Sudeste;7599623,6;1429,0;11161,8;952,2782258064516;24,6368;6,308264462809917;1,6857142857142855;outono;7599623,6;2025-03;2025;3;7288964,4;7260102,8;7121768,033333334;6909699,737499994
2025-04;Sudeste;6641357,9;1716,0;15431,6;952,8598360655736;22,775384615384617;5,992063492063492;1,5177570093457944;outono;6641357,9;2025-04;2025;4;7599623,6;6721232,6;7368352,233333334;6641357,9
2025-05;Sudeste;6514090,2;981,0;3611,6;955,6581395348836;20,55581395348837;5,600806451612903;1,537719298245614;outono;6514090,2;2025-05;2025;5;6641357,9;6872359,899999999;7176648,633333333;6514090,2
2025-06;Sudeste;6119379,7;1043,0;3744,2;953,6677165354332;19,15859375;6,1706896551724135;1,5504504504504504;inverno;6119379,7;2025-06;2025;6;6514090,2;6358441,5;6918357,233333333;6119379,7
2025-07;Sudeste;6381270,0;611,0;2262,4;955,0041322314048;18,18780487804878;5,918803418803419;1,5897196261682245;inverno;6381270,0;2025-07;2025;7;6119379,7;6056892,8;6424942,600000001;6381270,0
2025-08;Sudeste;6213524,0;531,0;1546,2;953,91512605042;19,73223140495868;6,1877192982456135;1,8904761904761904;inverno;6213524,0;2025-08;2025;8;6381270,0;6140574,899999999;6338246,633333333;6213524,0
2005-01;Sul;1194715,8;32,0;253,4;984,5;25,766666666666666;7,6;2,2333333333333334;verão;1194715,8;2005-01;2005;1;1100567,1;1132506,0;1080511,7666666668;1194715,8
2005-02;Sul;1161664,3;34,0;290,8;986,6666666666666;24,7;6,566666666666666;2,333333333333333;verão;1161664,3;2005-02;2005;2;1194715,8;1121970,5;1122257,5999999999;1161664,3
2005-03;Sul;1155063,5;40,0;402,8;987,7666666666668;23,666666666666668;7,033333333333334;2,3000000000000003;outono;1155063,5;2005-03;2005;3;1161664,3;1108027,3;1152315,7333333334;1155063,5
2005-04;Sul;1180033,9;32,0;179,0;978,6;27,1;8,833333333333334;1,7;outono;1180033,9;2005-04;2005;4;1155063,5;1132047,1;1170481,2;1180033,9
2005-05;Sul;1099102,0;36,0;46,2;995,35;20,33333333333333;6,45;1,5;outono;1099102,0;2005-05;2005;5;1180033,9;1082102,6;1165587,2333333332;1099102,0
2005-06;Sul;1124218,9;55,0;137,4;977,16;20,08;8,06;2,25;inverno;1124218,9;2005-06;2005;6;1099102,0;1056850,2;1144733,1333333333;1124218,9
2005-07;Sul;1112987,6;59,0;357,4;979,75;16,183333333333334;8,26;2,56;inverno;1112987,6;2005-07;2005;7;1124218,9;1066704,8;1134451,5999999999;1112987,6
2005-08;Sul;1129754,0;46,0;240,6;977,05;18,4;10,22;3,16;inverno;1129754,0;2005-08;2005;8;1112987,6;1070192,3;1112102,8333333333;1129754,0
2005-09;Sul;1130082,2;70,0;79,6;977,8833333333332;17,183333333333334;9,62;2,78;primavera;1130082,2;2005-09;2005;9;1129754,0;1100557,3;1122320,1666666667;1130082,2
2005-10;Sul;1112763,3;79,0;251,6;974,4;20,166666666666668;9,68;2,76;primavera;1112763,3;2005-10;2005;10;1130082,2;1069478,3;1124274,5999999999;1112763,3
2005-11;Sul;1116744,9;57,0;278,8;987,75;21,26;8,85;3,05;primavera;1116744,9;2005-11;2005;11;1112763,3;1071489,9;1124199,8333333333;1116744,9
2005-12;Sul;1156844,2;60,0;723,4;985,0;23,14;7,94;2,7;verão;1156844,2;2005-12;2005;12;1116744,9;1100567,1;1119863,4666666666;1156844,2
2006-01;Sul;1217744,5;65,0;695,2;985,04;25,26;8,14;2,44;verão;1217744,5;2006-01;2006;1;1156844,2;1194715,8;1128784,1333333335;1217744,5
2006-02;Sul;1237780,7;57,0;0,0;984,08;24,42;6,9;2,24;verão;1237780,7;2006-02;2006;2;1217744,5;1161664,3;1163777,8666666665;1237780,7
2006-03;Sul;1206397,2;78,0;720,1999999999999;985,44;23,45;7,183333333333334;2,28;outono;1206397,2;2006-03;2006;3;1237780,7;1155063,5;1204123,1333333333;1206397,2
2006-04;Sul;1184330,6;59,0;0,0;974,2333333333332;20,516666666666666;7,116666666666667;1,9666666666666668;outono;1184330,6;2006-04;2006;4;1206397,2;1180033,9;1220640,8;1184330,6
2006-05;Sul;1096409,5;31,0;0,0;;17,333333333333332;6,866666666666667;;outono;1096409,5;2006-05;2006;5;1184330,6;1099102,0;1209502,8333333333;1096409,5
2006-06;Sul;1145519,9;74,0;462,6;984,2428571428572;17,1;9,471428571428572;2,557142857142857;inverno;1145519,9;2006-06;2006;6;1096409,5;1124218,9;1162379,0999999999;1145519,9
2006-07;Sul;1138292,5;94,0;550,4;982,0857142857144;17,44;7,720000000000001;2,3000000000000003;inverno;1138292,5;2006-07;2006;7;1145519,9;1112987,6;1142086,6666666667;1138292,5
2006-08;Sul;1150879,7;90,0;379,2;966,7555555555556;16,688888888888886;7,95;2,322222222222222;inverno;1150879,7;2006-08;2006;8;1138292,5;1129754,0;1126740,6333333335;1150879,7
2006-09;Sul;1140225,4;117,0;1395,8;971,63;17,04;8,9;2,51;primavera;1140225,4;2006-09;2006;9;1150879,7;1130082,2;1144897,3666666667;1140225,4
2006-10;Sul;1130931,6;130,0;1370,4;974,6833333333334;20,616666666666667;7,869230769230769;2,6416666666666666;primavera;1130931,6;2006-10;2006;10;1140225,4;1112763,3;1143132,5333333334;1130931,6
2006-11;Sul;1203159,6;230,0;2328,6;972,8384615384616;21,226666666666667;8,776470588235293;2,723076923076923;primavera;1203159,6;2006-11;2006;11;1130931,6;1116744,9;1140678,9;1203159,6
2006-12;Sul;1195034,2;247,0;2468,4;956,0454545454544;23,75909090909091;8,33181818181818;2,663636363636364;verão;1195034,2;2006-12;2006;12;1203159,6;1156844,2;1158105,5333333334;1195034,2
2007-01;Sul;1327669,0;408,0;4390,2;954,9416666666666;23,35833333333333;8,170833333333333;2,529166666666667;verão;1327669,0;2007-01;2007;1;1195034,2;1217744,5;1176375,1333333335;1327669,0
2007-02;Sul;1269714,0;326,0;4035,6;957,2227272727272;23,3;7,691666666666666;2,590909090909091;verão;1269714,0;2007-02;2007;2;1327669,0;1237780,7;1241954,2666666666;1269714,0
2007-03;Sul;1275474,0;359,0;4143,4;956,0;23,412;7,752000000000001;2,1958333333333333;outono;1275474,0;2007-03;2007;3;1269714,0;1206397,2;1264139,0666666667;1275474,0
2007-04;Sul;1291818,0;355,0;3194,8;959,7925925925928;21,159259259259255;7,97037037037037;2,311111111111111;outono;1291818,0;2007-04;2007;4;1275474,0;1184330,6;1290952,3333333333;1291818,0
2007-05;Sul;1243434,0;339,0;3627,2;960,92;15,7;7,84074074074074;2,496;outono;1243434,0;2007-05;2007;5;1291818,0;1096409,5;1279002,0;1243434,0
2007-06;Sul;1193009,0;240,0;903,0;960,084;16,146153846153847;8,089285714285714;2,38;inverno;1193009,0;2007-06;2007;6;1243434,0;1145519,9;1270242,0;1193009,0
2007-07;Sul;1172657,0;309,0;3292,8;958,5866666666666;13,466666666666669;8,503448275862068;2,693103448275862;inverno;1172657,0;2007-07;2007;7;1193009,0;1138292,5;1242753,6666666667;1172657,0
2007-08;Sul;1249110,0;288,0;1714,6;960,2533333333332;15,403125;8,778125;2,946428571428572;inverno;1249110,0;2007-08;2007;8;1172657,0;1150879,7;1203033,3333333333;1249110,0
2007-09;Sul;1238276,0;306,0;3066,8;961,45625;19,734375;9,1125;3,129032258064516;primavera;1238276,0;2007-09;2007;9;1249110,0;1140225,4;1204925,3333333333;1238276,0
2007-10;Sul;1216932,0;428,0;4006,8;957,803125;20,70625;9,5125;3,0806451612903225;primavera;1216932,0;2007-10;2007;10;1238276,0;1130931,6;1220014,3333333333;1216932,0
2007-11;Sul;1238824,0;290,0;0,0;955,6242424242424;20,42121212121212;9,63529411764706;2,778125;primavera;1238824,0;2007-11;2007;11;1216932,0;1203159,6;1234772,6666666667;1238824,0
2007-12;Sul;1218277,0;422,0;4385,2;954,539393939394;22,908571428571427;8,451428571428572;2,6484848484848484;verão;1218277,0;2007-12;2007;12;1238824,0;1195034,2;1231344,0;1218277,0
2008-01;Sul;1380788,0;484,0;5017,8;956,5428571428572;22,677142857142854;8,28857142857143;2,9057142857142857;verão;1380788,0;2008-01;2008;1;1218277,0;1327669,0;1224677,6666666667;1380788,0
2008-02;Sul;1324724,0;476,0;5078,2;956,72;22,68285714285714;7,530555555555556;2,497142857142857;verão;1324724,0;2008-02;2008;2;1380788,0;1269714,0;1279296,3333333333;1324724,0
2008-03;Sul;1276707,0;586,0;3629,2;960,9666666666666;21,99148936170213;7,410416666666666;2,4615384615384617;outono;1276707,0;2008-03;2008;3;1324724,0;1275474,0;1307929,6666666667;1276707,0
2008-04;Sul;1264139,0;713,0;7303,6;959,945652173913;19,00408163265306;8,586274509803921;2,158695652173913;outono;1264139,0;2008-04;2008;4;1276707,0;1291818,0;1327406,3333333333;1264139,0
2008-05;Sul;1255075,0;543,0;3639,0;955,6653846153846;15,71764705882353;8,156363636363636;2,3596153846153847;outono;1255075,0;2008-05;2008;5;1264139,0;1243434,0;1288523,3333333333;1255075,0
2008-06;Sul;1252972,0;786,0;5372,4;957,4307692307692;13,590909090909092;8,819298245614036;2,408;inverno;1252972,0;2008-06;2008;6;1255075,0;1193009,0;1265307,0;1252972,0
2008-07;Sul;1258858,0;515,0;2134,2000000000003;956,6163636363636;16,705454545454547;8,280701754385966;2,611111111111111;inverno;1258858,0;2008-07;2008;7;1252972,0;1172657,0;1257395,3333333333;1258858,0
2008-08;Sul;1296088,0;699,0;5604,4;954,3072727272728;16,57090909090909;9,401724137931032;2,932727272727273;inverno;1296088,0;2008-08;2008;8;1258858,0;1249110,0;1255635,0;1296088,0
2008-09;Sul;1258612,0;606,0;5432,6;956,3910714285714;15,786206896551723;9,054237288135594;3,1660714285714286;primavera;1258612,0;2008-09;2008;9;1296088,0;1238276,0;1269306,0;1258612,0
2008-10;Sul;1268536,0;874,0;13561,0;954,843396226415;19,17454545454545;9,73728813559322;3,183018867924528;primavera;1268536,0;2008-10;2008;10;1258612,0;1216932,0;1271186,0;1268536,0
2008-11;Sul;1306813,0;727,0;8677,4;953,0206896551724;20,612280701754383;8,915;3,112068965517241;primavera;1306813,0;2008-11;2008;11;1268536,0;1238824,0;1274412,0;1306813,0
2008-12;Sul;1280988,0;636,0;5463,6;951,0245614035088;21,89122807017544;8,723728813559323;2,794736842105263;verão;1280988,0;2008-12;2008;12;1306813,0;1218277,0;1277987,0;1280988,0
2009-01;Sul;1419724,0;939,0;10814,8;952,825;21,80892857142857;9,34915254237288;2,835714285714286;verão;1419724,0;2009-01;2009;1;1280988,0;1380788,0;1285445,6666666667;1419724,0
2009-02;Sul;1354039,0;876,0;8692,8;953,1672413793104;22,88360655737705;8,460655737704919;2,4192982456140357;verão;1354039,0;2009-02;2009;2;1419724,0;1324724,0;1335841,6666666667;1354039,0
2009-03;Sul;1397087,0;739,0;4936,2;952,4147540983608;22,50655737704918;8,322950819672132;2,2383333333333337;outono;1397087,0;2009-03;2009;3;1354039,0;1276707,0;1351583,6666666667;1397087,0
2009-04;Sul;1388854,0;503,0;2669,0;956,195;20,13770491803279;7,639344262295082;2,259322033898305;outono;1388854,0;2009-04;2009;4;1397087,0;1264139,0;1390283,3333333333;1388854,0
2009-05;Sul;1299824,0;792,0;6811,4;955,6203389830508;17,095000000000002;8,290163934426229;2,3355932203389838;outono;1299824,0;2009-05;2009;5;1388854,0;1255075,0;1379993,3333333333;1299824,0
2009-06;Sul;1299676,0;752,0;3445,4;956,522222222222;12,857894736842104;8,701639344262293;2,4925925925925925;inverno;1299676,0;2009-06;2009;6;1299824,0;1252972,0;1361921,6666666667;1299676,0
2009-07;Sul;1338723,0;765,0;6774,4;955,0549019607844;12,81785714285714;8,970491803278689;2,572549019607843;inverno;1338723,0;2009-07;2009;7;1299676,0;1258858,0;1329451,3333333333;1338723,0
2009-08;Sul;1381261,0;727,0;7194,8;958,1872727272728;16,34385964912281;9,098360655737704;2,8981818181818184;inverno;1381261,0;2009-08;2009;8;1338723,0;1296088,0;1312741,0;1381261,0
2009-09;Sul;1336852,0;955,0;14327,0;954,138596491228;16,68421052631579;9,827868852459016;2,9035087719298245;primavera;1336852,0;2009-09;2009;9;1381261,0;1258612,0;1339886,6666666667;1336852,0
2009-10;Sul;1317935,0;723,0;7006,2;952,7298245614036;18,82758620689655;9,765;2,769642857142857;primavera;1317935,0;2009-10;2009;10;1336852,0;1268536,0;1352278,6666666667;1317935,0
2009-11;Sul;1379266,0;991,0;14581,4;950,2305084745764;22,84406779661017;10,301666666666668;2,7448275862068963;primavera;1379266,0;2009-11;2009;11;1317935,0;1306813,0;1345349,3333333333;1379266,0
2009-12;Sul;1396936,0;908,0;9980,6;951,5983050847458;22,65084745762712;8,76393442622951;2,5966101694915253;verão;1396936,0;2009-12;2009;12;1379266,0;1280988,0;1344684,3333333333;1396936,0
2010-01;Sul;1576494,0;996,0;12853,4;952,9535714285714;23,15714285714285;8,750847457627119;2,3607142857142853;verão;1576494,0;2010-01;2010;1;1396936,0;1419724,0;1364712,3333333333;1576494,0
2010-02;Sul;1489158,0;685,0;8359,2;952,9462962962964;24,041509433962265;9,2;2,485185185185185;verão;1489158,0;2010-02;2010;2;1576494,0;1354039,0;1450898,6666666667;1489158,0
2010-03;Sul;1488181,0;802,0;8788,8;953,2796296296297;21,92;8,723728813559323;2,203703703703704;outono;1488181,0;2010-03;2010;3;1489158,0;1397087,0;1487529,3333333333;1488181,0
2010-04;Sul;1443291,0;684,0;8875,4;954,1035087719298;19,085964912280705;7,947540983606557;2,407017543859649;outono;1443291,0;2010-04;2010;4;1488181,0;1388854,0;1517944,3333333333;1443291,0
2010-05;Sul;1349500,0;1010,0;8292,0;954,6862068965518;15,766101694915257;8,37258064516129;2,360344827586207;outono;1349500,0;2010-05;2010;5;1443291,0;1299824,0;1473543,3333333333;1349500,0
2010-06;Sul;1388083,0;678,0;3675,2;956,0345454545457;14,844827586206897;8,609836065573772;2,514545454545454;inverno;1388083,0;2010-06;2010;6;1349500,0;1299676,0;1426990,6666666667;1388083,0
2010-07;Sul;1394531,0;734,0;7050,0;957,4596491228068;14,817543859649124;8,922222222222222;2,710526315789474;inverno;1394531,0;2010-07;2010;7;1388083,0;1338723,0;1393624,6666666667;1394531,0
2010-08;Sul;1455445,0;449,0;2382,0;957,5403508771932;15,313559322033898;9,301587301587302;2,773684210526316;inverno;1455445,0;2010-08;2010;8;1394531,0;1381261,0;1377371,3333333333;1455445,0
2010-09;Sul;1402641,0;694,0;7410,2;955,8472727272728;17,439655172413794;9,937096774193549;2,950909090909091;primavera;1402641,0;2010-09;2010;9;1455445,0;1336852,0;1412686,3333333333;1402641,0
2010-10;Sul;1357167,0;749,0;7249,8;954,7639344262296;17,781967213114754;9,519354838709678;2,5672131147540984;primavera;1357167,0;2010-10;2010;10;1402641,0;1317935,0;1417539,0;1357167,0
2010-11;Sul;1360716,0;659,0;6097,8;952,8166666666668;20,098360655737704;9,320967741935483;2,61;primavera;1360716,0;2010-11;2010;11;1357167,0;1379266,0;1405084,3333333333;1360716,0
2010-12;Sul;1415916,0;991,0;11987,0;951,266129032258;21,88225806451613;9,314516129032258;2,75;verão;1415916,0;2010-12;2010;12;1360716,0;1396936,0;1373508,0;1415916,0
2011-01;Sul;1602622,0;1129,0;12344,4;950,7633333333334;23,496774193548383;7,93015873015873;2,1366666666666663;verão;1602622,0;2011-01;2011;1;1415916,0;1576494,0;1377933,0;1602622,0
2011-02;Sul;1598947,0;1131,0;12275,0;951,6766666666666;22,78666666666667;7,833870967741936;2,3766666666666665;verão;1598947,0;2011-02;2011;2;1602622,0;1489158,0;1459751,3333333333;1598947,0
2011-03;Sul;1490633,0;786,0;8677,8;954,1459016393444;21,333870967741937;7,9046875;2,7295081967213117;outono;1490633,0;2011-03;2011;3;1598947,0;1488181,0;1539161,6666666667;1490633,0
2011-04;Sul;1433329,0;800,0;5864,4;952,3561403508772;19,53333333333333;8,972131147540983;2,128571428571429;outono;1433329,0;2011-04;2011;4;1490633,0;1443291,0;1564067,3333333333;1433329,0
2011-05;Sul;1426433,0;803,0;3624,8;956,7806451612904;15,875806451612902;7,6328125;2,30983606557377;outono;1426433,0;2011-05;2011;5;1433329,0;1349500,0;1507636,3333333333;1426433,0
2011-06;Sul;1403302,0;973,0;8228,0;955,875;13,4875;8,8359375;2,438095238095238;inverno;1403302,0;2011-06;2011;6;1426433,0;1388083,0;1450131,6666666667;1403302,0
2011-07;Sul;1516995,0;892,0;10164,2;954,9533333333331;14,254098360655735;8,36774193548387;2,5083333333333333;inverno;1516995,0;2011-07;2011;7;1403302,0;1394531,0;1421021,3333333333;1516995,0
2011-08;Sul;1494340,0;907,0;11570,6;955,1516666666666;15,191935483870967;10,6453125;3,110169491525424;inverno;1494340,0;2011-08;2011;8;1516995,0;1455445,0;1448910,0;1494340,0
2011-09;Sul;1494136,0;617,0;5994,8;957,053125;16,77142857142857;9,2734375;2,914285714285714;primavera;1494136,0;2011-09;2011;9;1494340,0;1402641,0;1471545,6666666667;1494136,0
2011-10;Sul;1420907,0;804,0;10766,6;950,9532258064517;19,016129032258064;9,908064516129032;2,822950819672131;primavera;1420907,0;2011-10;2011;10;1494136,0;1357167,0;1501823,6666666667;1420907,0
2011-11;Sul;1404883,0;581,0;5022,4;953,0888888888888;20,184126984126983;8,482539682539683;2,7532258064516126;primavera;1404883,0;2011-11;2011;11;1420907,0;1360716,0;1469794,3333333333;1404883,0
2011-12;Sul;1453631,0;800,0;6577,0;951,95;21,58;8,22923076923077;2,503174603174603;verão;1453631,0;2011-12;2011;12;1404883,0;1415916,0;1439975,3333333333;1453631,0
2012-01;Sul;1584090,6;838,0;9625,2;952,417741935484;22,516129032258064;7,903076923076924;2,581967213114754;verão;1584090,6;2012-01;2012;1;1453631,0;1602622,0;1426473,6666666667;1584090,6
2012-02;Sul;1658097,8;758,0;7381,0;950,9842105263158;23,84915254237288;8,54915254237288;2,2745454545454544;verão;1658097,8;2012-02;2012;2;1584090,6;1598947,0;1480868,2;1658097,8
2012-03;Sul;1706808,4;611,0;4041,0;952,5017543859648;21,423809523809524;7,83125;2,1745454545454543;outono;1706808,4;2012-03;2012;3;1658097,8;1490633,0;1565273,1333333335;1706808,4
2012-04;Sul;1533564,5;848,0;8226,8;955,9606557377048;19,19032258064516;8,793650793650794;2,1338983050847458;outono;1533564,5;2012-04;2012;4;1706808,4;1433329,0;1649665,5999999999;1533564,5
2012-05;Sul;1461139,1;721,0;3932,4;957,8578125;16,8453125;7,483076923076923;2,2419354838709675;outono;1461139,1;2012-05;2012;5;1533564,5;1426433,0;1632823,5666666667;1461139,1
2012-06;Sul;1490069,5;975,0;8675,4;959,1015873015872;14,846031746031745;7,859999999999999;2,091666666666667;inverno;1490069,5;2012-06;2012;6;1461139,1;1403302,0;1567170,6666666667;1490069,5
2012-07;Sul;1503946,1;869,0;8106,0;957,621212121212;13,76969696969697;8,63076923076923;2,3921875;inverno;1503946,1;2012-07;2012;7;1490069,5;1516995,0;1494924,3666666665;1503946,1
2012-08;Sul;1557201,9;523,0;2129,8;958,9292307692308;18,052307692307693;8,541538461538462;2,8285714285714283;inverno;1557201,9;2012-08;2012;8;1503946,1;1494340,0;1485051,5666666667;1557201,9
2012-09;Sul;1510699,2;669,0;6089,2;954,3619047619048;18,306349206349207;10,106153846153846;2,985245901639344;primavera;1510699,2;2012-09;2012;9;1557201,9;1494136,0;1517072,5;1510699,2
