Data;DataExcel;Regiao;Sistema;Classe;TipoConsumidor;Consumo;Consumidores;DataVersao
20081101;01/11/2008;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;141.308,1;1.348.081;22/09/2025
20081101;01/11/2008;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;183,0;445;22/09/2025
20081101;01/11/2008;Norte;NORTE INTERLIGADO;Residencial;Cativo;205.922,0;1.504.469;22/09/2025
20081101;01/11/2008;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;246.859,0;1.334.955;22/09/2025
20081101;01/11/2008;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;4.456.627,0;25.868.871;22/09/2025
20081101;01/11/2008;Sul;SUL;Residencial;Cativo;1.306.813,0;7.717.162;22/09/2025
20081001;01/10/2008;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;4.342,0;26.510;22/09/2025
20081001;01/10/2008;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;621.075,0;3.825.331;22/09/2025
20081001;01/10/2008;Nordeste;NORDESTE;Residencial;Cativo;1.222.811,0;12.213.806;22/09/2025
20081001;01/10/2008;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;135.888,8;1.340.696;22/09/2025
20081001;01/10/2008;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;140,0;442;22/09/2025
20081001;01/10/2008;Norte;NORTE INTERLIGADO;Residencial;Cativo;214.709,0;1.499.352;22/09/2025
20081001;01/10/2008;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;238.533,0;1.329.047;22/09/2025
20081001;01/10/2008;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;4.413.750,0;25.932.429;22/09/2025
20081001;01/10/2008;Sul;SUL;Residencial;Cativo;1.268.536,0;7.694.883;22/09/2025
20080901;01/09/2008;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;5.394,0;30.401;22/09/2025
20080901;01/09/2008;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;613.000,0;3.807.572;22/09/2025
20080901;01/09/2008;Nordeste;NORDESTE;Residencial;Cativo;1.140.723,0;12.168.630;22/09/2025
20080901;01/09/2008;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;134.762,9;1.332.424;22/09/2025
20080901;01/09/2008;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;157,0;439;22/09/2025
20080901;01/09/2008;Norte;NORTE INTERLIGADO;Residencial;Cativo;211.896,0;1.492.667;22/09/2025
20080901;01/09/2008;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;243.142,0;1.323.456;22/09/2025
20080901;01/09/2008;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;4.208.021,0;25.816.012;22/09/2025
20080901;01/09/2008;Sul;SUL;Residencial;Cativo;1.258.612,0;7.677.312;22/09/2025
20080801;01/08/2008;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;4.895,0;30.223;22/09/2025
20080801;01/08/2008;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;586.540,0;3.790.879;22/09/2025
20080801;01/08/2008;Nordeste;NORDESTE;Residencial;Cativo;1.135.402,0;12.119.518;22/09/2025
20080801;01/08/2008;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;130.950,6;1.325.129;22/09/2025
20080801;01/08/2008;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;138,0;436;22/09/2025
20080801;01/08/2008;Norte;NORTE INTERLIGADO;Residencial;Cativo;200.745,0;1.490.156;22/09/2025
20080801;01/08/2008;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;233.690,0;1.318.926;22/09/2025
20080801;01/08/2008;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;4.292.183,0;25.660.831;22/09/2025
20080801;01/08/2008;Sul;SUL;Residencial;Cativo;1.296.088,0;7.678.013;22/09/2025
20080701;01/07/2008;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;4.769,0;29.885;22/09/2025
20080701;01/07/2008;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;541.414,0;3.772.456;22/09/2025
20080701;01/07/2008;Nordeste;NORDESTE;Residencial;Cativo;1.136.816,0;12.079.793;22/09/2025
20080701;01/07/2008;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;119.739,2;1.315.908;22/09/2025
20080701;01/07/2008;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;145,0;659;22/09/2025
20080701;01/07/2008;Norte;NORTE INTERLIGADO;Residencial;Cativo;193.134,0;1.487.950;22/09/2025
20080701;01/07/2008;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;212.225,0;1.314.333;22/09/2025
20080701;01/07/2008;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;4.186.405,0;25.569.865;22/09/2025
20080701;01/07/2008;Sul;SUL;Residencial;Cativo;1.258.858,0;7.631.346;22/09/2025
20080601;01/06/2008;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;4.821,0;29.660;22/09/2025
20080601;01/06/2008;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;563.516,0;3.755.033;22/09/2025
20080601;01/06/2008;Nordeste;NORDESTE;Residencial;Cativo;1.129.884,0;12.026.546;22/09/2025
20080601;01/06/2008;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;116.882,4;1.309.435;22/09/2025
20080601;01/06/2008;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;193,0;666;22/09/2025
20080601;01/06/2008;Norte;NORTE INTERLIGADO;Residencial;Cativo;191.038,0;1.489.826;22/09/2025
20080601;01/06/2008;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;208.392,0;1.310.017;22/09/2025
20080601;01/06/2008;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;4.153.532,0;25.531.107;22/09/2025
20080601;01/06/2008;Sul;SUL;Residencial;Cativo;1.252.972,0;7.605.799;22/09/2025
20080501;01/05/2008;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;4.937,0;33.924;22/09/2025
20080501;01/05/2008;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;571.722,0;3.731.570;22/09/2025
20080501;01/05/2008;Nordeste;NORDESTE;Residencial;Cativo;1.202.895,0;11.985.958;22/09/2025
20080501;01/05/2008;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;113.103,7;1.305.281;22/09/2025
20080501;01/05/2008;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;169,0;664;22/09/2025
20080501;01/05/2008;Norte;NORTE INTERLIGADO;Residencial;Cativo;184.012,0;1.500.017;22/09/2025
20080501;01/05/2008;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;215.635,0;1.305.886;22/09/2025
20080501;01/05/2008;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;4.386.332,0;25.758.203;22/09/2025
20080501;01/05/2008;Sul;SUL;Residencial;Cativo;1.255.075,0;7.575.543;22/09/2025
20080401;01/04/2008;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;4.708,0;33.524;22/09/2025
20080401;01/04/2008;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;574.084,0;3.716.587;22/09/2025
20080401;01/04/2008;Nordeste;NORDESTE;Residencial;Cativo;1.188.456,0;11.945.747;22/09/2025
20080401;01/04/2008;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;111.197,1;1.293.445;22/09/2025
20080401;01/04/2008;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;166,0;656;22/09/2025
20080401;01/04/2008;Norte;NORTE INTERLIGADO;Residencial;Cativo;177.649,0;1.492.785;22/09/2025
20080401;01/04/2008;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;208.831,0;1.300.542;22/09/2025
20080401;01/04/2008;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;4.225.451,0;25.667.476;22/09/2025
20080401;01/04/2008;Sul;SUL;Residencial;Cativo;1.264.139,0;7.586.653;22/09/2025
20080301;01/03/2008;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;4.671,0;34.943;22/09/2025
20080301;01/03/2008;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;552.268,0;3.703.997;22/09/2025
20080301;01/03/2008;Nordeste;NORDESTE;Residencial;Cativo;1.196.335,0;11.896.397;22/09/2025
20080301;01/03/2008;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;109.928,9;1.291.303;22/09/2025
20080301;01/03/2008;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;234,0;1.047;22/09/2025
20080301;01/03/2008;Norte;NORTE INTERLIGADO;Residencial;Cativo;173.649,0;1.485.980;22/09/2025
20080301;01/03/2008;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;200.772,0;1.295.013;22/09/2025
20080301;01/03/2008;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;4.179.036,0;25.601.224;22/09/2025
20080301;01/03/2008;Sul;SUL;Residencial;Cativo;1.276.707,0;7.606.140;22/09/2025
20080201;01/02/2008;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;5.258,0;38.990;22/09/2025
20080201;01/02/2008;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;575.109,0;3.691.961;22/09/2025
20080201;01/02/2008;Nordeste;NORDESTE;Residencial;Cativo;1.220.863,0;11.837.224;22/09/2025
20080201;01/02/2008;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;110.947,0;1.285.430;22/09/2025
20080201;01/02/2008;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;210,0;1.012;22/09/2025
20080201;01/02/2008;Norte;NORTE INTERLIGADO;Residencial;Cativo;176.881,0;1.478.476;22/09/2025
20080201;01/02/2008;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;203.983,0;1.289.637;22/09/2025
20080201;01/02/2008;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;4.340.742,0;25.506.138;22/09/2025
20080201;01/02/2008;Sul;SUL;Residencial;Cativo;1.324.724,0;7.540.301;22/09/2025
20080101;01/01/2008;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;5.426,0;38.823;22/09/2025
20080101;01/01/2008;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;578.331,0;3.678.549;22/09/2025
20080101;01/01/2008;Nordeste;NORDESTE;Residencial;Cativo;1.240.602,0;11.795.310;22/09/2025
20080101;01/01/2008;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;119.842,7;1.271.034;22/09/2025
20080101;01/01/2008;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;237,0;1.021;22/09/2025
20080101;01/01/2008;Norte;NORTE INTERLIGADO;Residencial;Cativo;184.609,0;1.466.970;22/09/2025
20080101;01/01/2008;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;211.714,0;1.284.935;22/09/2025
20080101;01/01/2008;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;4.412.691,0;25.200.960;22/09/2025
20080101;01/01/2008;Sul;SUL;Residencial;Cativo;1.380.788,0;7.547.897;22/09/2025
20071201;01/12/2007;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;5.254,0;38.557;22/09/2025
20071201;01/12/2007;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;567.013,0;3.664.807;22/09/2025
20071201;01/12/2007;Nordeste;NORDESTE;Residencial;Cativo;1.184.368,0;11.731.302;22/09/2025
20071201;01/12/2007;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;120.740,0;1.258.948;22/09/2025
20071201;01/12/2007;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;204,0;1.009;22/09/2025
20071201;01/12/2007;Norte;NORTE INTERLIGADO;Residencial;Cativo;186.805,0;1.463.796;22/09/2025
20071201;01/12/2007;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;218.474,0;1.281.234;22/09/2025
20071201;01/12/2007;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;4.116.989,0;25.097.821;22/09/2025
20071201;01/12/2007;Sul;SUL;Residencial;Cativo;1.218.277,0;7.519.981;22/09/2025
20071101;01/11/2007;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;5.427,0;38.312;22/09/2025
20071101;01/11/2007;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;585.847,0;3.655.933;22/09/2025
20071101;01/11/2007;Nordeste;NORDESTE;Residencial;Cativo;1.161.282,0;11.675.785;22/09/2025
20071101;01/11/2007;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;124.590,0;1.252.816;22/09/2025
20071101;01/11/2007;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;172,0;996;22/09/2025
20071101;01/11/2007;Norte;NORTE INTERLIGADO;Residencial;Cativo;194.547,0;1.458.871;22/09/2025
20071101;01/11/2007;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;227.954,0;1.275.638;22/09/2025
20071101;01/11/2007;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;4.229.638,0;25.015.956;22/09/2025
20071101;01/11/2007;Sul;SUL;Residencial;Cativo;1.238.824,0;7.504.144;22/09/2025
20071001;01/10/2007;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;5.593,0;38.022;22/09/2025
20071001;01/10/2007;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;598.553,0;3.645.757;22/09/2025
20071001;01/10/2007;Nordeste;NORDESTE;Residencial;Cativo;1.108.661,0;11.639.231;22/09/2025
20071001;01/10/2007;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;118.146,0;1.243.037;22/09/2025
20071001;01/10/2007;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;184,0;997;22/09/2025
20071001;01/10/2007;Norte;NORTE INTERLIGADO;Residencial;Cativo;189.212,0;1.452.190;22/09/2025
20071001;01/10/2007;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;220.526,0;1.271.615;22/09/2025
20071001;01/10/2007;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;4.053.969,0;24.965.227;22/09/2025
20071001;01/10/2007;Sul;SUL;Residencial;Cativo;1.216.932,0;7.480.452;22/09/2025
20070901;01/09/2007;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;5.530,0;37.581;22/09/2025
20070901;01/09/2007;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;573.892,0;3.633.248;22/09/2025
20070901;01/09/2007;Nordeste;NORDESTE;Residencial;Cativo;1.048.518,0;11.566.630;22/09/2025
20070901;01/09/2007;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;116.057,0;1.234.823;22/09/2025
20070901;01/09/2007;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;183,0;984;22/09/2025
20070901;01/09/2007;Norte;NORTE INTERLIGADO;Residencial;Cativo;189.488,0;1.443.888;22/09/2025
20070901;01/09/2007;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;218.816,0;1.267.966;22/09/2025
20070901;01/09/2007;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;4.058.552,0;24.881.050;22/09/2025
20070901;01/09/2007;Sul;SUL;Residencial;Cativo;1.238.276,0;7.452.648;22/09/2025
20070801;01/08/2007;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;4.954,0;36.963;22/09/2025
20070801;01/08/2007;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;532.817,0;3.626.896;22/09/2025
20070801;01/08/2007;Nordeste;NORDESTE;Residencial;Cativo;1.068.375,0;11.548.346;22/09/2025
20070801;01/08/2007;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;117.038,0;1.231.678;22/09/2025
20070801;01/08/2007;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;171,0;983;22/09/2025
20070801;01/08/2007;Norte;NORTE INTERLIGADO;Residencial;Cativo;182.321,0;1.435.507;22/09/2025
20070801;01/08/2007;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;210.567,0;1.265.481;22/09/2025
20070801;01/08/2007;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;3.979.163,0;24.832.137;22/09/2025
20070801;01/08/2007;Sul;SUL;Residencial;Cativo;1.249.110,0;7.442.935;22/09/2025
20070701;01/07/2007;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;4.954,0;36.963;22/09/2025
20070701;01/07/2007;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;528.693,0;3.616.847;22/09/2025
20070701;01/07/2007;Nordeste;NORDESTE;Residencial;Cativo;1.066.305,0;11.499.017;22/09/2025
20070701;01/07/2007;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;110.880,0;1.227.808;22/09/2025
20070701;01/07/2007;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;177,0;979;22/09/2025
20070701;01/07/2007;Norte;NORTE INTERLIGADO;Residencial;Cativo;171.503,0;1.425.247;22/09/2025
20070701;01/07/2007;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;202.510,0;1.261.306;22/09/2025
20070701;01/07/2007;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;3.813.598,0;24.750.504;22/09/2025
20070701;01/07/2007;Sul;SUL;Residencial;Cativo;1.172.657,0;7.398.315;22/09/2025
20070601;01/06/2007;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;4.998,0;36.290;22/09/2025
20070601;01/06/2007;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;531.838,0;3.603.074;22/09/2025
20070601;01/06/2007;Nordeste;NORDESTE;Residencial;Cativo;1.095.855,0;11.458.780;22/09/2025
20070601;01/06/2007;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;109.673,0;1.220.142;22/09/2025
20070601;01/06/2007;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;177,0;986;22/09/2025
20070601;01/06/2007;Norte;NORTE INTERLIGADO;Residencial;Cativo;180.636,0;1.417.369;22/09/2025
20070601;01/06/2007;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;200.652,0;1.256.016;22/09/2025
20070601;01/06/2007;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;3.887.323,0;24.722.235;22/09/2025
20070601;01/06/2007;Sul;SUL;Residencial;Cativo;1.193.009,0;7.406.053;22/09/2025
20070501;01/05/2007;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;6.073,0;39.608;22/09/2025
20070501;01/05/2007;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;547.193,0;3.592.916;22/09/2025
20070501;01/05/2007;Nordeste;NORDESTE;Residencial;Cativo;1.105.296,0;11.415.565;22/09/2025
20070501;01/05/2007;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;113.383,0;1.213.816;22/09/2025
20070501;01/05/2007;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;188,0;981;22/09/2025
20070501;01/05/2007;Norte;NORTE INTERLIGADO;Residencial;Cativo;171.957,0;1.413.633;22/09/2025
20070501;01/05/2007;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;199.648,0;1.250.790;22/09/2025
20070501;01/05/2007;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;4.104.316,0;24.645.644;22/09/2025
20070501;01/05/2007;Sul;SUL;Residencial;Cativo;1.243.434,0;7.395.907;22/09/2025
20070401;01/04/2007;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;6.057,0;39.202;22/09/2025
20070401;01/04/2007;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;590.934,0;3.580.053;22/09/2025
20070401;01/04/2007;Nordeste;NORDESTE;Residencial;Cativo;1.132.054,0;11.370.382;22/09/2025
20070401;01/04/2007;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;112.209,0;1.201.072;22/09/2025
20070401;01/04/2007;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;195,0;981;22/09/2025
20070401;01/04/2007;Norte;NORTE INTERLIGADO;Residencial;Cativo;173.310,0;1.410.455;22/09/2025
20070401;01/04/2007;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;198.657,0;1.246.557;22/09/2025
20070401;01/04/2007;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;4.223.592,0;24.571.546;22/09/2025
20070401;01/04/2007;Sul;SUL;Residencial;Cativo;1.291.818,0;7.388.920;22/09/2025
20070301;01/03/2007;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;5.723,0;38.921;22/09/2025
20070301;01/03/2007;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;546.567,0;3.573.393;22/09/2025
20070301;01/03/2007;Nordeste;NORDESTE;Residencial;Cativo;1.095.996,0;11.441.802;22/09/2025
20070301;01/03/2007;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;98.220,0;1.184.708;22/09/2025
20070301;01/03/2007;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;214,0;1.011;22/09/2025
20070301;01/03/2007;Norte;NORTE INTERLIGADO;Residencial;Cativo;157.905,0;1.407.921;22/09/2025
20070301;01/03/2007;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;194.978,0;1.241.946;22/09/2025
20070301;01/03/2007;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;4.219.240,0;24.529.819;22/09/2025
20070301;01/03/2007;Sul;SUL;Residencial;Cativo;1.275.474,0;7.375.238;22/09/2025
20070201;01/02/2007;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;6.069,0;42.485;22/09/2025
20070201;01/02/2007;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;543.997,0;3.561.649;22/09/2025
20070201;01/02/2007;Nordeste;NORDESTE;Residencial;Cativo;1.106.651,0;11.374.173;22/09/2025
20070201;01/02/2007;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;101.353,0;1.162.854;22/09/2025
20070201;01/02/2007;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;189,0;1.006;22/09/2025
20070201;01/02/2007;Norte;NORTE INTERLIGADO;Residencial;Cativo;166.789,0;1.400.857;22/09/2025
20070201;01/02/2007;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;197.714,0;1.236.716;22/09/2025
20070201;01/02/2007;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;4.000.465,0;24.477.565;22/09/2025
20070201;01/02/2007;Sul;SUL;Residencial;Cativo;1.269.714,0;7.359.604;22/09/2025
20070101;01/01/2007;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;6.201,0;42.552;22/09/2025
20070101;01/01/2007;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;556.351,0;3.547.310;22/09/2025
20070101;01/01/2007;Nordeste;NORDESTE;Residencial;Cativo;1.148.708,0;11.220.486;22/09/2025
20070101;01/01/2007;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;110.664,0;1.156.482;22/09/2025
20070101;01/01/2007;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;208,0;983;22/09/2025
20070101;01/01/2007;Norte;NORTE INTERLIGADO;Residencial;Cativo;173.602,0;1.397.660;22/09/2025
20070101;01/01/2007;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;203.416,0;1.232.107;22/09/2025
20070101;01/01/2007;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;4.183.534,0;24.472.442;22/09/2025
20070101;01/01/2007;Sul;SUL;Residencial;Cativo;1.327.669,0;7.341.765;22/09/2025
20061201;01/12/2006;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;5.795,0;35.728;22/09/2025
20061201;01/12/2006;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;551.143,9;3.542.892;22/09/2025
20061201;01/12/2006;Nordeste;NORDESTE;Residencial;Cativo;1.110.571,8;11.250.615;22/09/2025
20061201;01/12/2006;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;107.345,5;1.150.936;22/09/2025
20061201;01/12/2006;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;200,9;965;22/09/2025
20061201;01/12/2006;Norte;NORTE INTERLIGADO;Residencial;Cativo;173.758,9;1.392.020;22/09/2025
20061201;01/12/2006;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;206.311,7;1.227.810;22/09/2025
20061201;01/12/2006;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;4.016.722,8;24.399.138;22/09/2025
20061201;01/12/2006;Sul;SUL;Residencial;Cativo;1.195.034,2;7.318.755;22/09/2025
20061101;01/11/2006;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;6.095,2;39.191;22/09/2025
20061101;01/11/2006;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;576.734,4;3.530.952;22/09/2025
20061101;01/11/2006;Nordeste;NORDESTE;Residencial;Cativo;1.142.476,2;11.195.227;22/09/2025
20061101;01/11/2006;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;110.319,7;1.142.175;22/09/2025
20061101;01/11/2006;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;179,6;987;22/09/2025
20061101;01/11/2006;Norte;NORTE INTERLIGADO;Residencial;Cativo;183.356,2;1.387.181;22/09/2025
20061101;01/11/2006;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;218.737,0;1.222.865;22/09/2025
20061101;01/11/2006;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;3.997.650,5;24.445.521;22/09/2025
20061101;01/11/2006;Sul;SUL;Residencial;Cativo;1.203.159,6;7.300.192;22/09/2025
20061001;01/10/2006;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;6.069,0;38.729;22/09/2025
20061001;01/10/2006;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;556.944,1;3.520.292;22/09/2025
20061001;01/10/2006;Nordeste;NORDESTE;Residencial;Cativo;1.080.162,4;11.151.764;22/09/2025
20061001;01/10/2006;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;109.359,0;1.135.364;22/09/2025
20061001;01/10/2006;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;178,1;980;22/09/2025
20061001;01/10/2006;Norte;NORTE INTERLIGADO;Residencial;Cativo;183.160,9;1.380.424;22/09/2025
20061001;01/10/2006;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;214.387,7;1.218.315;22/09/2025
20061001;01/10/2006;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;3.901.043,1;24.267.412;22/09/2025
20061001;01/10/2006;Sul;SUL;Residencial;Cativo;1.130.931,6;7.279.988;22/09/2025
20060901;01/09/2006;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;6.106,4;38.319;22/09/2025
20060901;01/09/2006;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;557.848,2;3.509.704;22/09/2025
20060901;01/09/2006;Nordeste;NORDESTE;Residencial;Cativo;1.032.258,9;11.104.752;22/09/2025
20060901;01/09/2006;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;105.298,1;1.135.764;22/09/2025
20060901;01/09/2006;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;172,3;982;22/09/2025
